"Stec ID","Activity","Start datetime","Destination","Status","Activity instance"," order","Throughput time case","Processing time case"
"142251","Test",2021-10-09,"Others","Start","22286",22286,0,0
"142252","Test",2021-10-12,"USA","Start","22287",22287,0,0
"142253","Test",2021-10-12,"Others","Start","22288",22288,0,0
"142254","Test",2021-10-12,"USA","Start","22289",22289,0,0
"142255","Test",2021-10-12,"USA","Start","22290",22290,0,0
"142256","Test",2021-10-12,"USA","Start","22291",22291,0,0
"142257","Test",2021-10-07,"USA","Start","22292",22292,7,0
"142258","Test",2021-10-13,"Others","Start","22293",22293,1,0
"142259","Test",2021-10-13,"Others","Start","22294",22294,1,0
"142260","Test",2021-10-13,"Others","Start","22295",22295,1,0
"142261","Test",2021-10-13,"Others","Start","22296",22296,1,0
"142262","Test",2021-10-13,"Others","Start","22297",22297,1,0
"142263","Test",2021-10-12,"Others","Start","22298",22298,0,0
"142264","Test",2021-10-12,"Others","Start","22299",22299,0,0
"142265","Test",2021-10-12,"USA","Start","22300",22300,0,0
"142266","Test",2021-09-03,"Others","Start","22301",22301,1,0
"142267","Test",2021-09-03,"USA","Start","22302",22302,1,0
"142268","Test",2021-09-03,"USA","Start","22303",22303,1,0
"142269","Test",2021-09-08,"Canada","Start","22304",22304,5,0
"142270","Test",2021-09-08,"USA","Start","22305",22305,1,0
"142271","Test",2021-09-08,"USA","Start","22306",22306,1,0
"142272","Test",2021-09-08,"USA","Start","22307",22307,1,0
"142273","Test",2021-09-08,"USA","Start","22308",22308,1,0
"142274","Test",2021-09-08,"USA","Start","22309",22309,1,0
"142275","Test",2021-09-15,"USA","Start","22310",22310,1,0
"142276","Test",2021-09-15,"USA","Start","22311",22311,1,0
"142277","Test",2021-09-17,"USA","Start","22312",22312,1,0
"142278","Test",2021-09-17,"USA","Start","22313",22313,1,0
"142279","Test",2021-09-17,"USA","Start","22314",22314,1,0
"142280","Test",2021-09-17,"USA","Start","22315",22315,1,0
"142281","Test",2021-09-21,"USA","Start","22316",22316,4,0
"142282","Test",2021-09-21,"USA","Start","22317",22317,4,0
"142283","Test",2021-09-21,"USA","Start","22318",22318,4,0
"142284","Test",2021-09-24,"USA","Start","22319",22319,1,0
"142285","Test",2021-09-10,"USA","Start","22320",22320,3,0
"142286","Test",2021-10-13,"USA","Start","22321",22321,2,0
"142287","Test",2021-10-13,"USA","Start","22322",22322,2,0
"142288","Test",2021-10-12,"Others","Start","22323",22323,4,0
"142289","Test",2021-10-12,"Others","Start","22324",22324,4,0
"142290","Test",2021-10-13,"Others","Start","22325",22325,1,0
"142291","Test",2021-10-13,"Others","Start","22326",22326,1,0
"142292","Test",2021-10-13,"Others","Start","22327",22327,2,0
"142293","Test",2021-10-13,"Others","Start","22328",22328,1,0
"142294","Test",2021-10-13,"Others","Start","22329",22329,2,0
"142295","Test",2021-10-13,"Others","Start","22330",22330,1,0
"142296","Test",2021-10-13,"USA","Start","22331",22331,1,0
"142297","Test",2021-10-13,"USA","Start","22332",22332,1,0
"142298","Test",2021-10-13,"USA","Start","22333",22333,1,0
"142299","Test",2021-10-13,"Others","Start","22334",22334,1,0
"142300","Test",2021-10-13,"Others","Start","22335",22335,1,0
"142301","Test",2021-10-12,"Others","Start","22336",22336,0,0
"142302","Test",2021-10-12,"Others","Start","22337",22337,0,0
"142303","Test",2021-10-12,"USA","Start","22338",22338,1,0
"142304","Test",2021-10-13,"Others","Start","22339",22339,0,0
"142305","Test",2021-10-13,"USA","Start","22340",22340,0,0
"142306","Test",2021-10-13,"Others","Start","22341",22341,0,0
"142307","Test",2021-10-13,"USA","Start","22342",22342,0,0
"142308","Test",2021-10-13,"USA","Start","22343",22343,0,0
"142309","Test",2021-10-13,"USA","Start","22344",22344,0,0
"142310","Test",2021-10-13,"USA","Start","22345",22345,0,0
"142311","Test",2021-10-13,"USA","Start","22346",22346,1,0
"142312","Test",2021-10-13,"USA","Start","22347",22347,1,0
"142313","Test",2021-10-10,"Others","Start","22348",22348,0,0
"142314","Test",2021-10-10,"Others","Start","22349",22349,0,0
"142315","Test",2021-10-07,"USA","Start","22350",22350,2,0
"142316","Test",2021-10-07,"USA","Start","22351",22351,2,0
"142317","Test",2021-10-07,"USA","Start","22352",22352,2,0
"142318","Test",2021-10-08,"USA","Start","22353",22353,2,0
"142319","Test",2021-10-08,"USA","Start","22354",22354,2,0
"142320","Test",2021-10-08,"USA","Start","22355",22355,2,0
"142321","Test",2021-10-08,"USA","Start","22356",22356,2,0
"142322","Test",2021-10-13,"USA","Start","22357",22357,2,0
"142323","Test",2021-10-13,"USA","Start","22358",22358,2,0
"142324","Test",2021-10-12,"USA","Start","22359",22359,0,0
"142325","Test",2021-10-12,"USA","Start","22360",22360,0,0
"142326","Test",2021-10-12,"USA","Start","22361",22361,0,0
"142327","Test",2021-10-12,"Others","Start","22362",22362,1,0
"142328","Test",2021-10-12,"Others","Start","22363",22363,0,0
"142329","Test",2021-10-12,"Others","Start","22364",22364,0,0
"142330","Test",2021-10-11,"Others","Start","22365",22365,0,0
"142331","Test",2021-10-11,"Others","Start","22366",22366,0,0
"142332","Test",2021-10-11,"Others","Start","22367",22367,0,0
"142333","Test",2021-10-11,"Others","Start","22368",22368,0,0
"142334","Test",2021-10-13,"USA","Start","22369",22369,0,0
"142335","Test",2021-10-13,"USA","Start","22370",22370,0,0
"142336","Test",2021-10-12,"USA","Start","22371",22371,0,0
"142337","Test",2021-10-12,"USA","Start","22372",22372,0,0
"142338","Test",2021-10-12,"USA","Start","22373",22373,0,0
"142339","Test",2021-10-12,"USA","Start","22374",22374,0,0
"142340","Test",2021-10-13,"USA","Start","22375",22375,0,0
"142341","Test",2021-10-12,"Others","Start","22376",22376,0,0
"142342","Test",2021-10-12,"Others","Start","22377",22377,0,0
"142343","Test",2021-10-12,"Others","Start","22378",22378,0,0
"142344","Test",2021-10-12,"Others","Start","22379",22379,0,0
"142345","Test",2021-10-13,"Others","Start","22380",22380,0,0
"142346","Test",2021-10-14,"Others","Start","22381",22381,1,0
"142347","Test",2021-10-14,"USA","Start","22382",22382,1,0
"142348","Test",2021-10-14,"Others","Start","22383",22383,1,0
"142349","Test",2021-10-14,"Others","Start","22384",22384,1,0
"142350","Test",2021-10-14,"USA","Start","22385",22385,2,0
"142351","Test",2021-10-14,"Others","Start","22386",22386,1,0
"142352","Test",2021-10-14,"Others","Start","22387",22387,1,0
"142353","Test",2021-09-28,"USA","Start","22388",22388,1,0
"142354","Test",2021-09-28,"USA","Start","22389",22389,4,0
"142355","Test",2021-09-28,"USA","Start","22390",22390,1,0
"142356","Test",2021-09-28,"USA","Start","22391",22391,1,0
"142357","Test",2021-10-13,"Others","Start","22392",22392,0,0
"142358","Test",2021-10-05,"Others","Start","22393",22393,0,0
"142359","Test",2021-10-05,"Others","Start","22394",22394,0,0
"142360","Test",2021-10-06,"Others","Start","22395",22395,0,0
"142361","Test",2021-10-07,"Others","Start","22396",22396,0,0
"142362","Test",2021-10-08,"Others","Start","22397",22397,0,0
"142363","Test",2021-10-11,"Others","Start","22398",22398,0,0
"142366","Test",2021-10-01,"Others","Start","22399",22399,0,0
"142367","Test",2021-10-05,"USA","Start","22400",22400,2,0
"142368","Test",2021-10-05,"USA","Start","22401",22401,2,0
"142369","Test",2021-10-07,"USA","Start","22402",22402,0,0
"142370","Test",2021-10-07,"Others","Start","22403",22403,0,0
"142371","Test",2021-10-08,"USA","Start","22404",22404,0,0
"142372","Test",2021-10-14,"Others","Start","22405",22405,2,0
"142373","Test",2021-10-14,"Others","Start","22406",22406,2,0
"142374","Test",2021-10-14,"Others","Start","22407",22407,2,0
"142375","Test",2021-10-14,"Others","Start","22408",22408,2,0
"142376","Test",2021-10-13,"USA","Start","22409",22409,0,0
"142377","Test",2021-10-14,"Others","Start","22410",22410,3,0
"142378","Test",2021-10-14,"USA","Start","22411",22411,2,0
"142379","Test",2021-10-13,"USA","Start","22412",22412,0,0
"142380","Test",2021-10-14,"USA","Start","22413",22413,1,0
"142381","Test",2021-10-12,"Others","Start","22414",22414,0,0
"142382","Test",2021-10-13,"Others","Start","22415",22415,0,0
"142383","Test",2021-10-13,"Others","Start","22416",22416,0,0
"142384","Test",2021-10-11,"USA","Start","22417",22417,0,0
"142385","Test",2021-10-11,"USA","Start","22418",22418,0,0
"142386","Test",2021-10-12,"Canada","Start","22419",22419,0,0
"142387","Test",2021-10-12,"Canada","Start","22420",22420,0,0
"142388","Test",2021-10-13,"USA","Start","22421",22421,1,0
"142389","Test",2021-10-13,"USA","Start","22422",22422,1,0
"142390","Test",2021-10-13,"USA","Start","22423",22423,1,0
"142391","Test",2021-10-13,"USA","Start","22424",22424,1,0
"142392","Test",2021-10-13,"USA","Start","22425",22425,1,0
"142393","Test",2021-10-13,"USA","Start","22426",22426,1,0
"142394","Test",2021-10-13,"USA","Start","22427",22427,1,0
"142395","Test",2021-10-13,"USA","Start","22428",22428,1,0
"142396","Test",2021-10-14,"USA","Start","22429",22429,1,0
"142397","Test",2021-10-14,"USA","Start","22430",22430,1,0
"142398","Test",2021-10-14,"USA","Start","22431",22431,0,0
"142399","Test",2021-10-14,"USA","Start","22432",22432,0,0
"142400","Test",2021-10-14,"USA","Start","22433",22433,0,0
"142401","Test",2021-09-29,"USA","Start","22434",22434,0,0
"142402","Test",2021-10-07,"USA","Start","22435",22435,1,0
"142403","Test",2021-10-07,"USA","Start","22436",22436,0,0
"142404","Test",2021-10-13,"USA","Start","22437",22437,6,0
"142405","Test",2021-10-13,"USA","Start","22438",22438,0,0
"142406","Test",2021-10-07,"USA","Start","22439",22439,5,0
"142407","Test",2021-10-15,"Others","Start","22440",22440,0,0
"142408","Test",2021-10-14,"USA","Start","22441",22441,0,0
"142409","Test",2021-10-15,"Canada","Start","22442",22442,1,0
"142410","Test",2021-10-15,"USA","Start","22443",22443,2,0
"142411","Test",2021-10-15,"USA","Start","22444",22444,1,0
"142412","Test",2021-10-15,"Others","Start","22445",22445,1,0
"142413","Test",2021-10-15,"USA","Start","22446",22446,1,0
"142414","Test",2021-10-15,"Others","Start","22447",22447,2,0
"142415","Test",2021-10-15,"Others","Start","22448",22448,2,0
"142416","Test",2021-10-15,"Others","Start","22449",22449,1,0
"142417","Test",2021-10-15,"Others","Start","22450",22450,1,0
"142418","Test",2021-10-15,"Others","Start","22451",22451,1,0
"142419","Test",2021-10-15,"Others","Start","22452",22452,1,0
"142420","Test",2021-10-15,"Others","Start","22453",22453,1,0
"142421","Test",2021-10-15,"Others","Start","22454",22454,2,0
"142422","Test",2021-10-15,"USA","Start","22455",22455,2,0
"142423","Test",2021-10-14,"Others","Start","22456",22456,0,0
"142424","Test",2021-10-14,"Others","Start","22457",22457,0,0
"142425","Test",2021-09-16,"USA","Start","22458",22458,6,0
"142426","Test",2021-09-22,"USA","Start","22459",22459,20,0
"142427","Test",2021-09-22,"USA","Start","22460",22460,20,0
"142428","Test",2021-09-22,"USA","Start","22461",22461,19,0
"142429","Test",2021-09-22,"USA","Start","22462",22462,19,0
"142430","Test",2021-09-22,"USA","Start","22463",22463,19,0
"142431","Test",2021-09-22,"USA","Start","22464",22464,15,0
"142432","Test",2021-09-22,"USA","Start","22465",22465,14,0
"142433","Test",2021-10-06,"Others","Start","22466",22466,1,0
"142434","Test",2021-10-06,"Others","Start","22467",22467,1,0
"142435","Test",2021-09-22,"USA","Start","22468",22468,13,0
"142436","Test",2021-09-22,"USA","Start","22469",22469,13,0
"142437","Test",2021-10-06,"USA","Start","22470",22470,1,0
"142438","Test",2021-10-06,"USA","Start","22471",22471,22.9583333333333,0
"142439","Test",2021-10-07,"Others","Start","22472",22472,1,0
"142440","Test",2021-10-06,"USA","Start","22473",22473,21.9583333333333,0
"142441","Test",2021-10-06,"USA","Start","22474",22474,20.9583333333333,0
"142442","Test",2021-10-07,"Others","Start","22475",22475,1,0
"142443","Test",2021-10-08,"Others","Start","22476",22476,1,0
"142444","Test",2021-10-08,"Others","Start","22477",22477,1,0
"142445","Test",2021-10-08,"Others","Start","22478",22478,1,0
"142446","Test",2021-10-08,"Others","Start","22479",22479,1,0
"142447","Test",2021-10-09,"USA","Start","22480",22480,2,0
"142448","Test",2021-10-09,"Others","Start","22481",22481,2,0
"142449","Test",2021-10-09,"Others","Start","22482",22482,1,0
"142450","Test",2021-10-09,"Others","Start","22483",22483,1,0
"142451","Test",2021-10-09,"Others","Start","22484",22484,1,0
"142452","Test",2021-10-09,"Others","Start","22485",22485,4,0
"142453","Test",2021-10-12,"USA","Start","22486",22486,1,0
"142454","Test",2021-10-12,"USA","Start","22487",22487,1,0
"142455","Test",2021-10-12,"Others","Start","22488",22488,1,0
"142456","Test",2021-10-12,"Others","Start","22489",22489,1,0
"142457","Test",2021-10-13,"Others","Start","22490",22490,2,0
"142458","Test",2021-10-13,"USA","Start","22491",22491,2,0
"142459","Test",2021-10-13,"USA","Start","22492",22492,1,0
"142460","Test",2021-10-13,"USA","Start","22493",22493,1,0
"142461","Test",2021-10-13,"Others","Start","22494",22494,1,0
"142481","Test",2021-10-15,"USA","Start","22495",22495,0,0
"142482","Test",2021-10-17,"Others","Start","22496",22496,1,0
"142483","Test",2021-10-17,"Others","Start","22497",22497,1,0
"142484","Test",2021-10-16,"Others","Start","22498",22498,1,0
"142485","Test",2021-10-16,"Others","Start","22499",22499,1,0
"142486","Test",2021-10-16,"Others","Start","22500",22500,1,0
"142487","Test",2021-10-16,"Others","Start","22501",22501,0,0
"142488","Test",2021-10-17,"Others","Start","22502",22502,1,0
"142489","Test",2021-10-16,"Others","Start","22503",22503,0,0
"142490","Test",2021-10-16,"Others","Start","22504",22504,0,0
"142491","Test",2021-10-14,"USA","Start","22505",22505,2,0
"142492","Test",2021-10-15,"USA","Start","22506",22506,2,0
"142493","Test",2021-10-16,"USA","Start","22507",22507,2,0
"142494","Test",2021-10-16,"USA","Start","22508",22508,2,0
"142495","Test",2021-10-16,"USA","Start","22509",22509,2,0
"142496","Test",2021-10-16,"USA","Start","22510",22510,2,0
"142497","Test",2021-10-17,"USA","Start","22511",22511,2,0
"142498","Test",2021-10-14,"USA","Start","22512",22512,0,0
"142499","Test",2021-10-14,"USA","Start","22513",22513,0,0
"142500","Test",2021-10-14,"Others","Start","22514",22514,0,0
"142501","Test",2021-10-14,"Others","Start","22515",22515,0,0
"142502","Test",2021-10-15,"Others","Start","22516",22516,0,0
"142503","Test",2021-10-15,"Others","Start","22517",22517,0,0
"142504","Test",2021-10-15,"Others","Start","22518",22518,0,0
"142505","Test",2021-10-13,"Others","Start","22519",22519,0,0
"142506","Test",2021-10-15,"Others","Start","22520",22520,1,0
"142507","Test",2021-10-16,"Others","Start","22521",22521,1,0
"142508","Test",2021-10-16,"USA","Start","22522",22522,1,0
"142509","Test",2021-10-16,"USA","Start","22523",22523,1,0
"142510","Test",2021-10-16,"USA","Start","22524",22524,1,0
"142511","Test",2021-10-16,"USA","Start","22525",22525,1,0
"142512","Test",2021-10-16,"Others","Start","22526",22526,1,0
"142513","Test",2021-10-16,"Canada","Start","22527",22527,1,0
"142514","Test",2021-10-16,"Others","Start","22528",22528,1,0
"142515","Test",2021-10-16,"Others","Start","22529",22529,1,0
"142516","Test",2021-10-06,"Others","Start","22530",22530,0,0
"142517","Test",2021-10-07,"Others","Start","22531",22531,0,0
"142518","Test",2021-10-14,"Others","Start","22532",22532,0,0
"142519","Test",2021-10-15,"Others","Start","22533",22533,3,0
"142520","Test",2021-10-14,"USA","Start","22534",22534,0,0
"142521","Test",2021-10-14,"USA","Start","22535",22535,0,0
"142522","Test",2021-10-08,"USA","Start","22536",22536,4,0
"142523","Test",2021-10-15,"USA","Start","22537",22537,0,0
"142524","Test",2021-10-15,"USA","Start","22538",22538,0,0
"142525","Test",2021-10-07,"USA","Start","22539",22539,1,0
"142526","Test",2021-10-07,"Others","Start","22540",22540,1,0
"142528","Test",2021-10-07,"Others","Start","22541",22541,1,0
"142529","Test",2021-10-08,"Others","Start","22542",22542,1,0
"142530","Test",2021-10-08,"USA","Start","22543",22543,7,0
"142531","Test",2021-10-12,"Others","Start","22544",22544,1,0
"142532","Test",2021-10-13,"USA","Start","22545",22545,1,0
"142533","Test",2021-10-16,"USA","Start","22546",22546,1,0
"142534","Test",2021-10-16,"Others","Start","22547",22547,1,0
"142535","Test",2021-10-18,"Others","Start","22548",22548,0,0
"142536","Test",2021-10-12,"USA","Start","22549",22549,6,0
"142537","Test",2021-09-22,"USA","Start","22550",22550,6,0
"142538","Test",2021-10-15,"Others","Start","22551",22551,0,0
"142539","Test",2021-10-15,"Others","Start","22552",22552,0,0
"142540","Test",2021-10-18,"Others","Start","22553",22553,0,0
"142541","Test",2021-10-18,"Others","Start","22554",22554,0,0
"142542","Test",2021-10-18,"Others","Start","22555",22555,0,0
"142543","Test",2021-10-18,"Others","Start","22556",22556,0,0
"142544","Test",2021-10-18,"Others","Start","22557",22557,1,0
"142545","Test",2021-10-18,"Others","Start","22558",22558,1,0
"142546","Test",2021-10-17,"Others","Start","22559",22559,0,0
"142547","Test",2021-10-17,"Others","Start","22560",22560,0,0
"142548","Test",2021-10-17,"Others","Start","22561",22561,0,0
"142549","Test",2021-10-18,"USA","Start","22562",22562,0,0
"142550","Test",2021-10-19,"Others","Start","22563",22563,0,0
"142551","Test",2021-10-18,"USA","Start","22564",22564,0,0
"142552","Test",2021-10-18,"USA","Start","22565",22565,0,0
"142553","Test",2021-10-19,"Others","Start","22566",22566,4,0
"142554","Test",2021-10-19,"Others","Start","22567",22567,1,0
"142555","Test",2021-10-19,"Others","Start","22568",22568,1,0
