"Stec ID","Activity","Start datetime","Destination","Status","Activity instance"
137811,"Production","2021-06-22","USA","Start",5781
137812,"Production","2021-06-24","Canada","Start",5782
137813,"Production","2021-06-24","Canada","Start",5783
137814,"Production","2021-06-22","USA","Start",5784
137815,"Production","2021-06-28","USA","Start",5785
137816,"Production","2021-07-01","USA","Start",5786
137817,"Production","2021-07-02","USA","Start",5787
137818,"Production","2021-07-02","USA","Start",5788
137819,"Production","2021-06-28","Others","Start",5789
137820,"Production","2021-06-28","Others","Start",5790
137821,"Production","2021-06-29","Others","Start",5791
137822,"Production","2021-06-29","Others","Start",5792
137823,"Production","2021-06-30","Others","Start",5793
137824,"Production","2021-07-01","Others","Start",5794
137825,"Production","2021-07-01","USA","Start",5795
137826,"Production","2021-07-01","USA","Start",5796
137827,"Production","2021-07-02","USA","Start",5797
137828,"Production","2021-07-02","USA","Start",5798
137829,"Production","2021-07-01","Others","Start",5799
137830,"Production","2021-07-02","Others","Start",5800
137831,"Production","2021-07-02","Others","Start",5801
137832,"Production","2021-07-02","Others","Start",5802
137841,"Production","2021-06-07","USA","Start",5803
137842,"Production","2021-06-07","USA","Start",5804
137843,"Production","2021-06-09","USA","Start",5805
137844,"Production","2021-06-11","Others","Start",5806
137845,"Production","2021-06-11","USA","Start",5807
137846,"Production","2021-06-11","Others","Start",5808
137847,"Production","2021-06-15","Others","Start",5809
137848,"Production","2021-06-15","Others","Start",5810
137849,"Production","2021-06-18","Others","Start",5811
137850,"Production","2021-06-18","Others","Start",5812
137851,"Production","2021-06-24","USA","Start",5813
137852,"Production","2021-06-28","USA","Start",5814
137853,"Production","2021-06-28","Others","Start",5815
137854,"Production","2021-06-29","Others","Start",5816
137855,"Production","2021-07-03","Others","Start",5817
137856,"Production","2021-07-05","Others","Start",5818
137857,"Production","2021-07-05","Others","Start",5819
137858,"Production","2021-07-05","Others","Start",5820
137859,"Production","2021-07-05","Others","Start",5821
137860,"Production","2021-07-05","Others","Start",5822
137861,"Production","2021-07-05","Others","Start",5823
137862,"Production","2021-07-05","Others","Start",5824
137863,"Production","2021-06-29","USA","Start",5825
137864,"Production","2021-06-29","USA","Start",5826
137865,"Production","2021-06-29","Others","Start",5827
137866,"Production","2021-06-30","Others","Start",5828
137867,"Production","2021-07-06","Others","Start",5829
137868,"Production","2021-07-06","Others","Start",5830
137869,"Production","2021-06-30","Canada","Start",5831
137870,"Production","2021-06-30","Others","Start",5832
137871,"Production","2021-07-05","Others","Start",5833
137872,"Production","2021-07-05","Others","Start",5834
137873,"Production","2021-06-30","USA","Start",5835
137874,"Production","2021-06-30","Others","Start",5836
137875,"Production","2021-07-02","Others","Start",5837
137876,"Production","2021-07-05","Others","Start",5838
137877,"Production","2021-07-05","Others","Start",5839
137878,"Production","2021-07-05","Others","Start",5840
137879,"Production","2021-07-05","Others","Start",5841
137881,"Production","2021-06-24","USA","Start",5842
137882,"Production","2021-06-24","USA","Start",5843
137883,"Production","2021-06-28","USA","Start",5844
137884,"Production","2021-06-28","Others","Start",5845
137885,"Production","2021-07-01","Others","Start",5846
137886,"Production","2021-06-28","USA","Start",5847
137887,"Production","2021-06-28","USA","Start",5848
137888,"Production","2021-06-29","Canada","Start",5849
137889,"Production","2021-07-05","USA","Start",5850
137890,"Production","2021-07-05","USA","Start",5851
137891,"Production","2021-07-05","USA","Start",5852
137892,"Production","2021-07-05","USA","Start",5853
137893,"Production","2021-06-30","USA","Start",5854
137894,"Production","2021-06-30","USA","Start",5855
137895,"Production","2021-07-01","Others","Start",5856
137896,"Production","2021-06-28","USA","Start",5857
137897,"Production","2021-07-06","USA","Start",5858
137898,"Production","2021-07-06","USA","Start",5859
137899,"Production","2021-07-06","USA","Start",5860
137900,"Production","2021-07-06","USA","Start",5861
137901,"Production","2021-07-06","USA","Start",5862
137902,"Production","2021-07-06","USA","Start",5863
137903,"Production","2021-07-05","USA","Start",5864
137904,"Production","2021-07-05","USA","Start",5865
137905,"Production","2021-07-05","Others","Start",5866
137906,"Production","2021-07-05","Others","Start",5867
137907,"Production","2021-07-05","Others","Start",5868
137908,"Production","2021-07-05","Others","Start",5869
137909,"Production","2021-06-04","USA","Start",5870
137910,"Production","2021-06-04","USA","Start",5871
137912,"Production","2021-06-04","USA","Start",5872
137913,"Production","2021-06-04","USA","Start",5873
137914,"Production","2021-06-04","USA","Start",5874
137915,"Production","2021-06-04","USA","Start",5875
137916,"Production","2021-06-04","USA","Start",5876
137917,"Production","2021-06-04","USA","Start",5877
137918,"Production","2021-06-07","USA","Start",5878
137919,"Production","2021-06-07","USA","Start",5879
137920,"Production","2021-06-07","USA","Start",5880
137921,"Production","2021-06-07","USA","Start",5881
137922,"Production","2021-07-01","USA","Start",5882
137923,"Production","2021-06-09","USA","Start",5883
137924,"Production","2021-06-09","USA","Start",5884
137925,"Production","2021-06-10","USA","Start",5885
137926,"Production","2021-06-10","USA","Start",5886
137927,"Production","2021-06-10","USA","Start",5887
137928,"Production","2021-06-10","USA","Start",5888
137929,"Production","2021-07-05","Others","Start",5889
137930,"Production","2021-07-05","Others","Start",5890
137931,"Production","2021-07-05","Others","Start",5891
137932,"Production","2021-07-05","Others","Start",5892
137933,"Production","2021-06-11","USA","Start",5893
137934,"Production","2021-06-11","USA","Start",5894
137935,"Production","2021-06-11","USA","Start",5895
137936,"Production","2021-06-11","USA","Start",5896
137937,"Production","2021-06-11","USA","Start",5897
137938,"Production","2021-06-11","USA","Start",5898
137941,"Production","2021-06-17","USA","Start",5899
137942,"Production","2021-06-17","USA","Start",5900
137943,"Production","2021-06-18","USA","Start",5901
137944,"Production","2021-06-18","USA","Start",5902
137945,"Production","2021-06-18","USA","Start",5903
137946,"Production","2021-06-18","USA","Start",5904
137947,"Production","2021-07-02","Others","Start",5905
137948,"Production","2021-06-30","Others","Start",5906
137949,"Production","2021-07-07","Others","Start",5907
137950,"Production","2021-06-18","USA","Start",5908
137951,"Production","2021-07-06","Others","Start",5909
137952,"Production","2021-07-06","Others","Start",5910
137953,"Production","2021-07-06","USA","Start",5911
137954,"Production","2021-07-06","Others","Start",5912
137955,"Production","2021-07-06","Others","Start",5913
137956,"Production","2021-07-06","USA","Start",5914
137957,"Production","2021-07-05","USA","Start",5915
137958,"Production","2021-07-05","USA","Start",5916
137959,"Production","2021-07-05","USA","Start",5917
137960,"Production","2021-07-06","USA","Start",5918
137961,"Production","2021-07-06","USA","Start",5919
137962,"Production","2021-07-06","USA","Start",5920
137963,"Production","2021-07-06","Others","Start",5921
137964,"Production","2021-06-29","Others","Start",5922
137965,"Production","2021-06-24","Others","Start",5923
137966,"Production","2021-07-06","Others","Start",5924
137967,"Production","2021-07-06","Others","Start",5925
137968,"Production","2021-07-06","Others","Start",5926
137969,"Production","2021-07-06","Others","Start",5927
137970,"Production","2021-07-06","Others","Start",5928
137971,"Production","2021-07-01","USA","Start",5929
137972,"Production","2021-06-11","USA","Start",5930
137973,"Production","2021-06-11","USA","Start",5931
137974,"Production","2021-07-05","USA","Start",5932
137975,"Production","2021-07-05","USA","Start",5933
137976,"Production","2021-07-07","Others","Start",5934
137977,"Production","2021-07-07","USA","Start",5935
137978,"Production","2021-07-07","Others","Start",5936
137979,"Production","2021-07-07","USA","Start",5937
137980,"Production","2021-07-07","Others","Start",5938
137981,"Production","2021-07-08","Others","Start",5939
137982,"Production","2021-07-05","Others","Start",5940
137983,"Production","2021-07-05","Others","Start",5941
137984,"Production","2021-07-05","Others","Start",5942
137985,"Production","2021-07-01","USA","Start",5943
137986,"Production","2021-07-01","USA","Start",5944
137987,"Production","2021-07-01","USA","Start",5945
137988,"Production","2021-07-05","USA","Start",5946
137989,"Production","2021-07-06","USA","Start",5947
137990,"Production","2021-07-06","USA","Start",5948
137991,"Production","2021-07-05","USA","Start",5949
137992,"Production","2021-07-06","Others","Start",5950
137993,"Production","2021-07-06","Others","Start",5951
137994,"Production","2021-07-07","Others","Start",5952
137995,"Production","2021-07-07","Others","Start",5953
137996,"Production","2021-07-06","Others","Start",5954
137997,"Production","2021-07-05","Others","Start",5955
137998,"Production","2021-07-07","Others","Start",5956
137999,"Production","2021-07-07","Others","Start",5957
138000,"Production","2021-07-07","Others","Start",5958
138001,"Production","2021-07-07","Others","Start",5959
138002,"Production","2021-07-07","Others","Start",5960
138003,"Production","2021-07-06","Others","Start",5961
138004,"Production","2021-07-01","USA","Start",5962
138005,"Production","2021-07-01","USA","Start",5963
138006,"Production","2021-07-01","USA","Start",5964
138007,"Production","2021-07-01","USA","Start",5965
138008,"Production","2021-07-01","USA","Start",5966
138009,"Production","2021-07-07","USA","Start",5967
138010,"Production","2021-07-07","USA","Start",5968
138011,"Production","2021-07-01","USA","Start",5969
138012,"Production","2021-07-01","USA","Start",5970
138013,"Production","2021-07-07","USA","Start",5971
138014,"Production","2021-07-07","USA","Start",5972
138015,"Production","2021-07-01","USA","Start",5973
138016,"Production","2021-07-01","USA","Start",5974
138017,"Production","2021-07-06","Canada","Start",5975
138018,"Production","2021-07-07","USA","Start",5976
138019,"Production","2021-07-07","USA","Start",5977
138020,"Production","2021-07-07","USA","Start",5978
138021,"Production","2021-07-07","Others","Start",5979
138022,"Production","2021-07-07","Others","Start",5980
138023,"Production","2021-07-07","USA","Start",5981
138024,"Production","2021-07-07","USA","Start",5982
138025,"Production","2021-07-07","USA","Start",5983
138026,"Production","2021-07-08","Others","Start",5984
138027,"Production","2021-07-08","USA","Start",5985
138028,"Production","2021-07-08","USA","Start",5986
138029,"Production","2021-07-08","USA","Start",5987
138030,"Production","2021-07-08","Others","Start",5988
138031,"Production","2021-07-08","Others","Start",5989
138032,"Production","2021-07-08","Others","Start",5990
138033,"Production","2021-07-08","Others","Start",5991
138034,"Production","2021-07-05","Others","Start",5992
138035,"Production","2021-07-06","Others","Start",5993
138036,"Production","2021-07-06","Others","Start",5994
138037,"Production","2021-07-06","Others","Start",5995
138038,"Production","2021-07-06","Others","Start",5996
138039,"Production","2021-07-06","Others","Start",5997
138040,"Production","2021-07-08","Others","Start",5998
